date,city,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,weather_code,daylight_duration,sunshine_duration,shortwave_radiation_sum,et0_fao_evapotranspiration,data_source,temp_range,day_length_hours,sunshine_hours,season_meteo,season_india,is_rainy_day,is_hot_day,is_cold_day,weather_category,year_norm
2025-01-01,New Delhi,28.5,77.25,14.6,9.2,11.3,13.1,7.7,0.0,0.0,0.0,11.6,26.6,308,3,37323.25,36000.0,14.35,1.84,archive_era5,5.4,10.368,10.0,Winter,Shishira (Winter),0,0,1,Clear / Partly Cloudy,0.75
2025-01-02,New Delhi,28.5,77.25,16.3,9.1,11.6,14.7,7.5,0.0,0.0,0.0,12.3,29.2,306,3,37350.36,36000.0,14.16,1.86,archive_era5,7.2,10.375,10.0,Winter,Shishira (Winter),0,0,1,Clear / Partly Cloudy,0.75
2025-01-03,New Delhi,28.5,77.25,18.9,8.0,12.0,18.2,6.4,0.0,0.0,0.0,10.0,19.8,310,3,37379.61,36000.0,13.69,2.0,archive_era5,10.9,10.383,10.0,Winter,Shishira (Winter),0,0,1,Clear / Partly Cloudy,0.75
2025-01-04,New Delhi,28.5,77.25,19.8,8.3,12.3,20.0,6.7,0.0,0.0,0.0,10.1,18.4,132,3,37411.0,36000.0,14.57,2.09,archive_era5,11.5,10.392,10.0,Winter,Shishira (Winter),0,0,1,Clear / Partly Cloudy,0.75
2025-01-05,New Delhi,28.5,77.25,16.8,8.6,11.8,15.9,6.5,0.0,0.0,0.0,11.7,24.1,126,3,37444.49,24332.97,11.14,1.49,archive_era5,8.2,10.401,6.759,Winter,Shishira (Winter),0,0,1,Clear / Partly Cloudy,0.75
2025-01-06,New Delhi,28.5,77.25,16.6,9.7,12.6,16.3,8.7,0.4,0.4,0.0,10.4,20.5,32,51,37480.04,24058.54,10.0,1.48,archive_era5,6.9,10.411,6.683,Winter,Shishira (Winter),0,0,1,Drizzle,0.75
2025-01-07,New Delhi,28.5,77.25,15.7,10.8,12.8,14.3,9.2,0.0,0.0,0.0,16.1,35.3,300,3,37517.65,36000.0,13.81,1.69,archive_era5,4.9,10.422,10.0,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-01-08,New Delhi,28.5,77.25,19.8,9.2,12.9,17.5,6.9,0.0,0.0,0.0,15.1,31.0,286,0,37557.72,36000.0,14.95,2.34,archive_era5,10.6,10.433,10.0,Winter,Shishira (Winter),0,0,1,Clear / Partly Cloudy,0.75
2025-01-09,New Delhi,28.5,77.25,19.7,6.7,12.5,19.4,4.4,0.0,0.0,0.0,9.7,15.8,26,0,37600.35,36000.0,15.14,2.34,archive_era5,13.0,10.445,10.0,Winter,Shishira (Winter),0,0,1,Clear / Partly Cloudy,0.75
2025-01-10,New Delhi,28.5,77.25,17.1,7.3,11.1,16.7,5.2,0.0,0.0,0.0,9.0,19.4,107,2,37645.43,36000.0,15.09,2.06,archive_era5,9.8,10.457,10.0,Winter,Shishira (Winter),0,0,1,Clear / Partly Cloudy,0.75
2025-01-11,New Delhi,28.5,77.25,17.3,9.1,12.4,16.0,7.0,5.4,5.4,0.0,15.6,32.8,107,55,37692.87,33294.23,11.82,1.6,archive_era5,8.2,10.47,9.248,Winter,Shishira (Winter),1,0,1,Drizzle,0.75
2025-01-12,New Delhi,28.5,77.25,17.0,11.1,13.3,17.9,10.3,1.5,1.5,0.0,9.6,21.6,49,51,37742.58,36000.0,9.8,1.47,archive_era5,5.9,10.484,10.0,Winter,Shishira (Winter),1,0,0,Drizzle,0.75
2025-01-13,New Delhi,28.5,77.25,18.6,10.2,13.5,18.2,8.5,0.0,0.0,0.0,13.3,23.4,305,3,37794.46,36000.0,14.93,2.06,archive_era5,8.4,10.498,10.0,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-01-14,New Delhi,28.5,77.25,19.1,9.6,13.0,19.5,8.1,0.0,0.0,0.0,11.4,20.5,327,0,37848.43,36000.0,15.4,2.25,archive_era5,9.5,10.513,10.0,Winter,Shishira (Winter),0,0,1,Clear / Partly Cloudy,0.75
2025-01-15,New Delhi,28.5,77.25,15.5,8.2,11.6,14.7,6.8,1.1,1.1,0.0,12.8,27.0,124,53,37904.38,26495.3,11.3,1.47,archive_era5,7.3,10.529,7.36,Winter,Shishira (Winter),1,0,1,Drizzle,0.75
2025-01-16,New Delhi,28.5,77.25,17.9,11.3,13.5,18.4,10.4,2.9,2.9,0.0,7.1,15.1,81,53,37962.22,34276.2,12.06,1.81,archive_era5,6.6,10.545,9.521,Winter,Shishira (Winter),1,0,0,Drizzle,0.75
2025-01-17,New Delhi,28.5,77.25,17.4,10.2,12.6,16.5,8.6,0.0,0.0,0.0,12.2,25.6,313,1,38021.87,36000.0,15.76,2.1,archive_era5,7.2,10.562,10.0,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-01-18,New Delhi,28.5,77.25,16.3,8.8,12.0,16.0,7.6,0.0,0.0,0.0,8.4,19.1,298,3,38083.22,27866.85,12.5,1.75,archive_era5,7.5,10.579,7.741,Winter,Shishira (Winter),0,0,1,Clear / Partly Cloudy,0.75
2025-01-19,New Delhi,28.5,77.25,23.5,9.0,15.1,24.8,7.5,0.0,0.0,0.0,9.3,17.6,319,3,38146.19,36000.0,15.23,2.52,archive_era5,14.5,10.596,10.0,Winter,Shishira (Winter),0,0,1,Clear / Partly Cloudy,0.75
2025-01-20,New Delhi,28.5,77.25,23.8,12.1,16.7,24.0,11.2,0.0,0.0,0.0,15.7,30.6,296,0,38210.71,36000.0,15.57,2.67,archive_era5,11.7,10.614,10.0,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-01-21,New Delhi,28.5,77.25,23.3,11.8,16.3,22.1,10.3,0.0,0.0,0.0,14.3,28.8,298,1,38276.66,36000.0,15.88,2.83,archive_era5,11.5,10.632,10.0,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-01-22,New Delhi,28.5,77.25,24.3,10.5,16.3,24.6,9.3,0.3,0.3,0.0,10.2,20.9,310,51,38343.96,36000.0,15.96,2.69,archive_era5,13.8,10.651,10.0,Winter,Shishira (Winter),0,0,0,Drizzle,0.75
2025-01-23,New Delhi,28.5,77.25,23.1,12.5,16.6,21.5,12.2,0.5,0.5,0.0,14.6,29.5,314,51,38412.54,36000.0,15.22,2.83,archive_era5,10.6,10.67,10.0,Winter,Shishira (Winter),0,0,0,Drizzle,0.75
2025-01-24,New Delhi,28.5,77.25,22.6,11.1,15.7,20.5,9.1,0.0,0.0,0.0,17.9,34.2,298,0,38482.29,36000.0,16.53,3.28,archive_era5,11.5,10.69,10.0,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-01-25,New Delhi,28.5,77.25,22.8,9.6,15.0,20.4,6.9,0.0,0.0,0.0,14.5,29.5,285,0,38553.15,36000.0,16.97,3.38,archive_era5,13.2,10.709,10.0,Winter,Shishira (Winter),0,0,1,Clear / Partly Cloudy,0.75
2025-01-26,New Delhi,28.5,77.25,22.1,8.1,13.7,20.2,5.8,0.0,0.0,0.0,11.4,25.6,293,0,38625.02,36000.0,17.18,3.09,archive_era5,14.0,10.729,10.0,Winter,Shishira (Winter),0,0,1,Clear / Partly Cloudy,0.75
2025-01-27,New Delhi,28.5,77.25,21.7,7.4,13.3,20.3,5.3,0.0,0.0,0.0,12.2,24.1,296,0,38697.88,36172.55,17.2,2.9,archive_era5,14.3,10.749,10.048,Winter,Shishira (Winter),0,0,1,Clear / Partly Cloudy,0.75
2025-01-28,New Delhi,28.5,77.25,23.2,7.9,14.5,22.4,5.9,0.0,0.0,0.0,9.1,18.7,287,0,38772.41,36146.57,17.21,2.89,archive_era5,15.3,10.77,10.041,Winter,Shishira (Winter),0,0,1,Clear / Partly Cloudy,0.75
2025-01-29,New Delhi,28.5,77.25,23.6,9.2,15.3,22.6,7.6,0.0,0.0,0.0,13.4,30.6,119,0,38848.82,36120.52,16.62,2.93,archive_era5,14.4,10.791,10.033,Winter,Shishira (Winter),0,0,1,Clear / Partly Cloudy,0.75
2025-01-30,New Delhi,28.5,77.25,24.9,11.1,16.5,25.6,10.0,0.0,0.0,0.0,9.6,24.5,134,0,38926.99,36094.43,16.6,2.88,archive_era5,13.8,10.813,10.026,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-01-31,New Delhi,28.5,77.25,24.6,10.9,17.0,25.9,10.2,0.0,0.0,0.0,10.0,19.1,144,3,39006.81,36347.39,16.58,2.85,archive_era5,13.7,10.835,10.096,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-01,New Delhi,28.5,77.25,24.6,11.9,17.3,25.6,11.5,0.3,0.3,0.0,10.5,23.0,60,51,39088.17,36000.0,15.95,2.76,archive_era5,12.7,10.858,10.0,Winter,Shishira (Winter),0,0,0,Drizzle,0.75
2025-02-02,New Delhi,28.5,77.25,22.9,13.7,17.1,22.4,13.1,0.0,0.0,0.0,13.6,28.4,320,2,39170.97,36294.17,16.78,2.88,archive_era5,9.2,10.881,10.082,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-03,New Delhi,28.5,77.25,22.7,10.7,15.9,21.4,9.3,0.0,0.0,0.0,10.7,21.6,336,2,39255.1,36545.11,17.63,3.02,archive_era5,12.0,10.904,10.151,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-04,New Delhi,28.5,77.25,21.6,13.8,17.1,22.4,13.2,2.5,2.5,0.0,8.5,31.3,28,55,39340.45,35691.13,11.19,2.03,archive_era5,7.8,10.928,9.914,Winter,Shishira (Winter),1,0,0,Drizzle,0.75
2025-02-05,New Delhi,28.5,77.25,22.7,12.1,16.3,20.6,10.6,0.0,0.0,0.0,16.6,32.8,307,1,39426.93,36767.69,17.94,3.28,archive_era5,10.6,10.952,10.213,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-06,New Delhi,28.5,77.25,22.5,11.5,15.9,18.8,8.8,0.0,0.0,0.0,22.7,42.5,319,0,39514.42,37016.29,18.45,4.06,archive_era5,11.0,10.976,10.282,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-07,New Delhi,28.5,77.25,22.3,10.6,15.5,18.9,7.3,0.0,0.0,0.0,21.5,40.7,299,0,39602.85,36988.69,18.42,4.02,archive_era5,11.7,11.001,10.275,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-08,New Delhi,28.5,77.25,24.2,11.0,16.2,21.8,8.1,0.0,0.0,0.0,16.4,33.1,298,2,39692.1,36686.38,18.13,3.78,archive_era5,13.2,11.026,10.191,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-09,New Delhi,28.5,77.25,25.7,10.5,16.5,25.2,8.8,0.0,0.0,0.0,10.8,20.2,306,0,39782.07,37208.38,18.25,3.44,archive_era5,15.2,11.051,10.336,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-10,New Delhi,28.5,77.25,26.8,10.3,17.0,26.3,8.8,0.0,0.0,0.0,10.2,20.2,315,3,39872.68,37180.87,17.44,3.35,archive_era5,16.5,11.076,10.328,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-11,New Delhi,28.5,77.25,28.0,10.8,18.5,28.9,10.1,0.0,0.0,0.0,10.3,17.3,327,1,39963.84,37257.42,18.21,3.45,archive_era5,17.2,11.101,10.349,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-12,New Delhi,28.5,77.25,25.4,13.8,18.4,23.2,12.3,0.0,0.0,0.0,20.9,38.5,312,1,40055.45,37751.67,18.75,4.2,archive_era5,11.6,11.127,10.487,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-13,New Delhi,28.5,77.25,24.0,13.1,17.9,20.7,10.4,0.0,0.0,0.0,23.9,44.3,299,0,40147.41,37970.92,19.2,4.7,archive_era5,10.9,11.152,10.547,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-14,New Delhi,28.5,77.25,25.2,11.7,17.6,22.2,8.8,0.0,0.0,0.0,20.1,38.9,295,3,40239.65,37917.97,18.66,4.46,archive_era5,13.5,11.178,10.533,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-15,New Delhi,28.5,77.25,25.6,11.7,18.0,24.9,10.0,0.0,0.0,0.0,10.8,23.4,20,3,40332.08,37862.19,18.39,3.68,archive_era5,13.9,11.203,10.517,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-16,New Delhi,28.5,77.25,26.5,11.6,18.8,28.1,10.7,0.0,0.0,0.0,9.3,13.3,24,3,40424.64,33781.11,17.15,3.28,archive_era5,14.9,11.229,9.384,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-17,New Delhi,28.5,77.25,27.1,13.2,19.0,28.7,12.8,0.0,0.0,0.0,9.9,15.5,357,3,40518.11,38079.11,18.9,3.58,archive_era5,13.9,11.255,10.578,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-18,New Delhi,28.5,77.25,25.8,14.2,19.2,25.4,13.7,0.1,0.1,0.0,11.3,23.8,319,51,40612.71,38515.62,18.21,3.63,archive_era5,11.6,11.281,10.699,Winter,Shishira (Winter),0,0,0,Drizzle,0.75
2025-02-19,New Delhi,28.5,77.25,26.5,12.1,19.0,26.5,11.1,0.5,0.5,0.0,9.0,19.8,307,51,40708.35,36841.87,16.83,3.47,archive_era5,14.4,11.308,10.234,Winter,Shishira (Winter),0,0,0,Drizzle,0.75
2025-02-20,New Delhi,28.5,77.25,23.7,15.7,19.2,22.9,15.3,6.2,6.2,0.0,24.1,45.7,113,61,40804.94,33123.85,15.8,3.14,archive_era5,8.0,11.335,9.201,Winter,Shishira (Winter),1,0,0,Rain,0.75
2025-02-21,New Delhi,28.5,77.25,25.4,14.1,19.1,27.7,13.8,0.2,0.2,0.0,12.2,20.5,350,51,40902.39,37541.25,18.71,3.53,archive_era5,11.3,11.362,10.428,Winter,Shishira (Winter),0,0,0,Drizzle,0.75
2025-02-22,New Delhi,28.5,77.25,23.8,13.7,17.9,23.4,13.2,0.0,0.0,0.0,14.8,30.2,309,2,41000.62,39426.15,19.34,3.4,archive_era5,10.1,11.389,10.952,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-23,New Delhi,28.5,77.25,25.6,12.8,18.2,26.5,12.1,0.0,0.0,0.0,10.0,22.3,317,0,41099.52,39703.17,20.05,3.72,archive_era5,12.8,11.417,11.029,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-24,New Delhi,28.5,77.25,26.1,12.0,18.4,27.2,11.2,0.0,0.0,0.0,10.7,19.1,327,3,41199.03,39978.7,20.3,3.8,archive_era5,14.1,11.444,11.105,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-25,New Delhi,28.5,77.25,26.4,12.9,19.4,27.3,12.2,0.0,0.0,0.0,11.1,28.4,330,3,41299.05,35068.43,18.23,3.51,archive_era5,13.5,11.472,9.741,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-26,New Delhi,28.5,77.25,29.3,16.3,21.8,31.8,17.2,0.0,0.0,0.0,8.8,20.9,141,3,41399.52,28762.89,17.25,3.51,archive_era5,13.0,11.5,7.99,Winter,Shishira (Winter),0,0,0,Clear / Partly Cloudy,0.75
2025-02-27,New Delhi,28.5,77.25,23.6,19.1,20.9,23.7,19.3,0.6,0.6,0.0,17.6,35.3,69,51,41500.32,10171.22,10.39,2.45,archive_era5,4.5,11.528,2.825,Winter,Shishira (Winter),0,0,0,Drizzle,0.75
2025-02-28,New Delhi,28.5,77.25,25.1,18.6,20.7,27.0,18.3,6.3,6.3,0.0,20.8,40.3,120,61,41601.41,28571.27,13.87,2.8,archive_era5,6.5,11.556,7.936,Winter,Shishira (Winter),1,0,0,Rain,0.75
2025-03-01,New Delhi,28.5,77.25,25.4,17.0,20.7,28.0,17.9,8.3,8.3,0.0,19.0,30.6,76,61,41702.68,39743.55,16.29,2.91,archive_era5,8.4,11.584,11.04,Spring,Vasanta (Spring),1,0,0,Rain,0.75
2025-03-02,New Delhi,28.5,77.25,26.4,14.7,19.8,25.9,13.7,0.0,0.0,0.0,16.6,32.4,324,1,41804.06,41074.67,21.31,4.22,archive_era5,11.7,11.612,11.41,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-03,New Delhi,28.5,77.25,29.0,12.0,20.4,30.1,10.5,0.0,0.0,0.0,11.8,19.4,99,1,41905.47,41444.96,20.88,4.22,archive_era5,17.0,11.64,11.512,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-04,New Delhi,28.5,77.25,26.4,16.3,20.7,25.1,13.6,0.0,0.0,0.0,22.8,41.8,294,1,42006.84,41546.65,21.46,5.07,archive_era5,10.1,11.669,11.541,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-05,New Delhi,28.5,77.25,24.3,12.9,18.1,19.8,9.2,0.0,0.0,0.0,30.0,55.1,301,0,42108.09,41648.21,22.53,5.78,archive_era5,11.4,11.697,11.569,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-06,New Delhi,28.5,77.25,27.4,13.6,19.3,24.5,9.9,0.0,0.0,0.0,22.1,42.5,296,0,42209.14,41749.55,22.37,5.61,archive_era5,13.8,11.725,11.597,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-07,New Delhi,28.5,77.25,27.9,11.1,19.3,27.8,9.6,0.0,0.0,0.0,15.3,28.1,318,0,42309.91,41850.62,22.12,4.63,archive_era5,16.8,11.753,11.625,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-08,New Delhi,28.5,77.25,29.6,13.4,21.6,29.1,12.0,0.0,0.0,0.0,15.0,31.3,302,0,42410.37,41951.31,22.45,4.91,archive_era5,16.2,11.781,11.653,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-09,New Delhi,28.5,77.25,30.9,15.0,22.9,32.3,14.8,0.0,0.0,0.0,11.6,25.2,106,3,42511.23,42052.15,21.94,4.89,archive_era5,15.9,11.809,11.681,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-10,New Delhi,28.5,77.25,31.2,18.3,23.8,31.6,18.1,0.0,0.0,0.0,17.1,34.9,116,3,42612.7,40292.73,21.35,4.96,archive_era5,12.9,11.837,11.192,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-11,New Delhi,28.5,77.25,32.6,17.3,24.7,36.1,18.7,0.0,0.0,0.0,10.6,16.2,32,3,42714.71,39055.98,21.18,4.61,archive_era5,15.3,11.865,10.849,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-12,New Delhi,28.5,77.25,32.7,18.2,24.6,33.6,19.1,0.0,0.0,0.0,16.3,31.7,305,3,42817.21,41978.27,21.88,5.1,archive_era5,14.5,11.894,11.661,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-13,New Delhi,28.5,77.25,32.5,19.8,24.9,35.5,21.0,5.3,5.3,0.0,10.9,32.4,294,61,42920.12,42461.03,21.21,4.5,archive_era5,12.7,11.922,11.795,Spring,Vasanta (Spring),1,0,0,Rain,0.75
2025-03-14,New Delhi,28.5,77.25,32.9,18.3,24.7,35.9,20.6,1.6,1.6,0.0,13.8,29.2,308,55,43023.36,42564.26,20.87,4.61,archive_era5,14.6,11.951,11.823,Spring,Vasanta (Spring),1,0,0,Drizzle,0.75
2025-03-15,New Delhi,28.5,77.25,31.5,19.4,24.6,32.4,19.5,0.1,0.1,0.0,18.2,37.4,40,51,43126.87,42666.93,21.03,5.1,archive_era5,12.1,11.98,11.852,Spring,Vasanta (Spring),0,0,0,Drizzle,0.75
2025-03-16,New Delhi,28.5,77.25,30.5,18.8,23.9,32.4,18.6,0.0,0.0,0.0,15.0,29.5,326,1,43230.58,42771.46,21.34,5.13,archive_era5,11.7,12.008,11.881,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-17,New Delhi,28.5,77.25,28.6,17.4,22.4,27.9,17.6,0.0,0.0,0.0,16.8,34.9,309,1,43334.43,42875.27,22.08,4.88,archive_era5,11.2,12.037,11.91,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-18,New Delhi,28.5,77.25,29.7,17.2,22.7,30.4,16.3,0.0,0.0,0.0,12.9,30.2,311,0,43438.34,42979.16,23.71,5.32,archive_era5,12.5,12.066,11.939,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-19,New Delhi,28.5,77.25,32.1,15.7,23.6,32.1,15.3,0.0,0.0,0.0,14.1,30.6,324,2,43542.25,43075.47,23.39,5.59,archive_era5,16.4,12.095,11.965,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-20,New Delhi,28.5,77.25,33.1,16.8,24.5,33.4,16.8,0.0,0.0,0.0,17.9,31.0,350,2,43646.08,43109.05,22.64,5.64,archive_era5,16.3,12.124,11.975,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-21,New Delhi,28.5,77.25,32.1,17.7,24.2,31.8,16.8,0.0,0.0,0.0,20.6,36.4,320,1,43749.78,43142.53,23.91,6.14,archive_era5,14.4,12.153,11.984,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-22,New Delhi,28.5,77.25,31.7,17.1,24.2,32.2,16.6,0.1,0.1,0.0,17.0,32.0,320,51,43853.26,43175.91,23.01,5.58,archive_era5,14.6,12.181,11.993,Spring,Vasanta (Spring),0,0,0,Drizzle,0.75
2025-03-23,New Delhi,28.5,77.25,32.4,16.5,24.5,34.4,16.1,0.0,0.0,0.0,9.0,19.4,88,0,43956.47,43200.0,24.35,5.24,archive_era5,15.9,12.21,12.0,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-24,New Delhi,28.5,77.25,34.1,17.2,25.6,35.8,17.1,0.0,0.0,0.0,11.3,24.1,111,0,44059.33,43200.0,24.33,5.74,archive_era5,16.9,12.239,12.0,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-25,New Delhi,28.5,77.25,35.6,18.0,26.6,38.0,18.1,0.0,0.0,0.0,11.0,21.6,75,0,44161.78,43200.0,24.36,5.95,archive_era5,17.6,12.267,12.0,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-03-26,New Delhi,28.5,77.25,38.2,21.5,28.9,40.1,22.4,0.0,0.0,0.0,10.3,25.6,211,0,44263.75,43200.0,24.53,6.14,archive_era5,16.7,12.295,12.0,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-03-27,New Delhi,28.5,77.25,36.2,20.8,28.2,36.5,22.1,0.0,0.0,0.0,16.2,35.3,304,2,44365.15,43200.0,23.39,6.46,archive_era5,15.4,12.324,12.0,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-03-28,New Delhi,28.5,77.25,31.9,20.8,25.6,29.8,16.7,0.0,0.0,0.0,20.4,42.1,307,0,44465.97,43200.0,25.53,7.73,archive_era5,11.1,12.352,12.0,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-29,New Delhi,28.5,77.25,29.4,15.1,22.6,25.6,10.8,0.0,0.0,0.0,23.5,45.7,305,3,44566.85,37980.33,22.33,7.17,archive_era5,14.3,12.38,10.55,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-30,New Delhi,28.5,77.25,31.9,16.6,23.9,30.0,13.6,0.0,0.0,0.0,19.1,39.6,308,2,44668.0,43200.0,25.73,7.17,archive_era5,15.3,12.408,12.0,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-03-31,New Delhi,28.5,77.25,34.5,16.3,25.2,33.0,14.4,0.0,0.0,0.0,16.5,34.2,316,0,44769.37,43200.0,25.91,7.16,archive_era5,18.2,12.436,12.0,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-04-01,New Delhi,28.5,77.25,34.3,17.5,25.7,32.1,15.3,0.0,0.0,0.0,18.4,36.4,311,0,44870.88,43200.0,26.11,7.42,archive_era5,16.8,12.464,12.0,Spring,Vasanta (Spring),0,0,0,Clear / Partly Cloudy,0.75
2025-04-02,New Delhi,28.5,77.25,36.1,15.8,26.2,35.9,14.0,0.0,0.0,0.0,12.7,30.2,330,0,44972.46,43200.0,26.1,6.99,archive_era5,20.3,12.492,12.0,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-03,New Delhi,28.5,77.25,37.8,17.4,27.9,38.0,16.2,0.0,0.0,0.0,11.1,22.0,27,2,45074.07,43200.0,25.34,6.26,archive_era5,20.4,12.521,12.0,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-04,New Delhi,28.5,77.25,37.5,21.4,28.7,38.4,20.6,0.0,0.0,0.0,17.3,31.0,328,1,45175.62,43200.0,25.66,7.08,archive_era5,16.1,12.549,12.0,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-05,New Delhi,28.5,77.25,35.7,21.1,28.2,35.4,20.1,0.0,0.0,0.0,17.7,32.8,311,0,45277.06,43200.0,25.98,7.49,archive_era5,14.6,12.577,12.0,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-06,New Delhi,28.5,77.25,37.9,20.2,29.1,39.1,19.7,0.0,0.0,0.0,12.7,25.6,319,0,45378.31,43200.0,25.84,6.96,archive_era5,17.7,12.605,12.0,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-07,New Delhi,28.5,77.25,39.8,22.1,31.2,42.3,22.5,0.0,0.0,0.0,11.1,25.9,98,0,45479.31,43200.0,25.53,6.89,archive_era5,17.7,12.633,12.0,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-08,New Delhi,28.5,77.25,39.8,24.7,31.9,42.0,24.5,0.0,0.0,0.0,16.0,36.0,109,0,45580.0,43200.0,25.45,7.52,archive_era5,15.1,12.661,12.0,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-09,New Delhi,28.5,77.25,40.1,26.8,32.7,44.3,28.4,1.9,1.9,0.0,14.4,31.0,122,61,45680.29,37845.36,24.21,6.96,archive_era5,13.3,12.689,10.513,Spring,Vasanta (Spring),1,1,0,Rain,0.75
2025-04-10,New Delhi,28.5,77.25,38.3,26.1,31.1,42.5,27.7,2.4,2.4,0.0,22.5,34.9,106,61,45780.13,37139.18,22.24,6.09,archive_era5,12.2,12.717,10.316,Spring,Vasanta (Spring),1,1,0,Rain,0.75
2025-04-11,New Delhi,28.5,77.25,35.1,23.5,27.4,37.3,24.1,1.1,1.1,0.0,20.3,39.2,119,55,45879.44,42683.7,22.47,6.1,archive_era5,11.6,12.744,11.857,Spring,Vasanta (Spring),1,1,0,Drizzle,0.75
